run_id	resolution	steps	status	wall_time_ms	text_score	layout_score	loop_error	input_ocr_chars	mid_ocr_chars	mid_ocr_sample
20260424T083414Z-modal-ltx-s8-seed500-768x448	768x448	8	near_miss	1519.333	0.2332	0.9980	0.0190	763	199	Sketchapedia: Roman Colosseum Arena Floor Velariven Srcting Matarlats: | Geonotated Section Diagram Dine (Test rartt nreman nenetnite serene oll harness. SE Par pe guansny erestt oot west er ert bars
20260424T083415Z-modal-ltx-s2-seed500-896x512	896x512	2	near_miss	1462.108	0.0156	0.9995	0.0142	763	612	A stractied visual pape with labels, dlagrams, and Gunse tax! for ststity Coacns. Arena Floor Vetarium Trapdoor, ia, and nonsce passages creme! suudor revonls uring pUbie spmfurdbe ANY eemng sya smd spactatare and raquiE
20260424T083417Z-modal-ltx-s3-seed500-896x512	896x512	3	near_miss	1515.268	0.0347	0.9994	0.0184	763	642	A structured visusl page with label, élagrams, and danse text for tablity checks Arena Floor Vetaritm Tapdoor, it, and sorvce pessages crealod suuKon revodis during pubic spevretabie going Syston shaded specttars and req
20260424T083418Z-modal-ltx-s4-seed500-896x512	896x512	4	near_miss	1636.570	0.0431	0.9993	0.0192	763	651	A structured visusl page with label, diagrams, and danse text for stabiity cracks Arena Floor Votaritm Trapdoor, it, an sorvce pessnges creaiod suukdon revodis during pubic spavrdmatabie guning system shaded specttars an
20260424T083420Z-modal-ltx-s6-seed500-896x512	896x512	6	near_miss	1766.295	0.0162	0.9994	0.0177	763	647	A structured vivusl page with labele, clagrams, and danse text for stablity checks Arena Floor Votarium Tapdoors, its, and sorvce passages crealad suikion revedts during public spavexdmaabiy guning syatom shaded spectoar
20260424T083422Z-modal-ltx-s8-seed500-896x512	896x512	8	near_miss	1931.647	0.0205	0.9996	0.0131	763	656	A structured vivusi page with labels, clagrams, and dense text for stabiity checta. Arena Floor Vetasiten ‘Trapdoor, its, and service passages creaiad sukon reveals during public spadtexinacaby gening system shaded epect
20260424T083424Z-modal-ltx-s2-seed500-960x544	960x544	2	near_miss	1576.444	0.0167	0.9993	0.0162	763	595	A stwectured visual page mith lapste, diagrams, and dense text for staodlty checks Arena Floor Yetarium Trapdoor, Mts. aca suevice passages cuulas auddon ravens aang pubic svatbaetunctable Gang System shade spectators an
20260424T083425Z-modal-ltx-s3-seed500-960x544	960x544	3	near_miss	1673.359	0.0139	0.9987	0.0228	763	623	A structured visual page inn lapete, diagrams, and dense text far stsailty checks Arena Floor Yetarium Trapdoor, ft, and soevice passages craaiad'sudion raveots darn punlic sovdteskinctable axing system shaded spectataes
20260424T083427Z-modal-ltx-s4-seed500-960x544	960x544	4	near_miss	1858.321	0.0208	0.9985	0.0229	763	656	Astuctured visual page with labete, diagrams, and danse teut for stsadlty checks. Arena Floor Yetarium Trapdoor, it, acu sevice passages cudlad sudtien reveals darn pubic woidtasunclae Gering syptam shaded spectatas and 
20260424T083429Z-modal-ltx-s6-seed500-960x544	960x544	6	near_miss	1943.959	0.0175	0.9984	0.0232	763	585	A stuctured visual page with ladela, dlagracns, and dense text for staddlly checks. Arena Floor Yetarium Trapdoor, ifs, and sarvice passages Gated sudidon reveals daring public soedtastunatabla aoining system shaded spec
20260424T083431Z-modal-ltx-s8-seed500-960x544	960x544	8	near_miss	2159.441	0.0147	0.9988	0.0200	763	381	Astuctured visual page itn labels, dlagrars, and dense taut for stsvilly checks. Arena Floor Yelarium Trapdoor, ft, ad Sorin passages craslad! sudion raveats darng public sovdkestunctabla Gang system shadad specimors and
20260424T083433Z-modal-ltx-s2-seed500-1024x576	1024x576	2	near_miss	1690.244	0.0362	0.9987	0.0210	763	492	Astrucnired visaat page with ishwis. Clagramn: and dane tect tor stetiiity checks. Arena Floor Velariam Seating Materiats Soot) eater wes eoouded Into ter aCIM@ERNe inmaBn eHed, Seierins ceRtng HemeNe, th NO NO coNcate C
20260424T083435Z-modal-ltx-s3-seed500-1024x576	1024x576	3	near_miss	1806.762	0.0329	0.9978	0.0294	763	451	Astrucrired viswat nagenlh labels, Gagranes. den danas tect tr ateailty chads. Arena Floor Velarism Seating Materials Soin entor was secaded info te escitoctus Revagh faN, Stoner! catinG Henn, I tok, Se caMoNN Canad se M
20260424T083436Z-modal-ltx-s4-seed500-1024x576	1024x576	4	near_miss	1861.098	0.0132	0.9972	0.0323	763	566	Aptrucred viswal page Wit fabieis. dlngrames Antica tues toy ately Chace Arena Floor Vetarissen “Trupeccen tana savien ens creetad suction cemeutetdaciany tii: suntan sein Stee rete encanto a thy Seating Materials Stal w
20260424T083438Z-modal-ltx-s6-seed500-1024x576	1024x576	6	near_miss	2074.619	0.1418	0.9967	0.0310	763	200	Sketchapedia: Roman Colosseum ASERACHOTER RABEL ERE INGIT MER. eT RUS AINE ate Sheep Cla: Arena Floo a] Materiats | Annotated Section Diagram . SS |e ee a ee aa 5. Logi bnundunpstnetel ne muaudyi Cae,
20260424T083440Z-modal-ltx-s8-seed500-1024x576	1024x576	8	near_miss	2309.392	0.0668	0.9969	0.0287	763	360	4 Sketchapedia: Roman Colosseum PECTS! ORIGRAD ERE TNT RAR HENTAI ry Sheetal Nina SRB UEte Arana Fic | Materials Annotated Sectiun Diagrsan Aa ed red yee aerenast reeset re yaa = “oat aperistey sue eot nn th sxownge Ws k
20260424T083443Z-modal-ltx-s2-seed500-1280x736	1280x736	2	near_miss	2253.605	0.4359	0.9990	0.0175	763	178	Sketchapedia: Roman Colosseum A structured visual page with labels, diagrams, and dense text for statility checks Arena Floor Velarium Seating Materials Annotated Section Diagram
20260424T083445Z-modal-ltx-s3-seed500-1280x736	1280x736	3	near_miss	2473.143	0.4153	0.9983	0.0266	763	242	Sketchapedia: Roman Colosseum Astructured visual page with labels, diegrams, and dense text for stability checks Arena Floor Velarium Trapdwors, Infts, and service pe: 785 Cre it 1g publ Ri G x i: r Seating Materials Ann
20260424T083447Z-modal-ltx-s4-seed500-1280x736	1280x736	4	near_miss	2616.808	0.4592	0.9981	0.0279	763	285	Sketchapedia: Roman Colosseum Astructured visual page with labels, diegrams, and dense text for stability checks Arena Floor Velarium Seating Materials Social order was encoded into the architeciuine throwah tenad Thee r
20260424T083450Z-modal-ltx-s6-seed500-1280x736	1280x736	6	fail	3046.077	0.4979	0.9982	0.0268	763	329	Sketchapedia: Roman Colosseum A structured visual page with labels, disgrams, and dense text for stability checks Arena Floor Velarium Trapdeors, lifts, and servi , Seating Social order was encoded into the architocitine
20260424T083453Z-modal-ltx-s8-seed500-1280x736	1280x736	8	fail	3328.053	0.4847	0.9983	0.0257	763	335	H = Sketchapedia: Roman Colosseum A structured visual page with labels, disgrams, and dense text for stability checks Arena Floor Velarium Trapdoars, lifts, and service 5 18S CF Seating Social order was encoded into the 
20260424T083456Z-modal-ltx-s2-seed501-768x448	768x448	2	pass	1233.378	0.2837	0.9996	0.0127	763	175	Sketchapedia: Roman Colosseum Arena Fioor Velarium: Seating Materiats ‘Annotated Section Diagram "3 Giarem geomenyndount rok wntaee cr ret a Loanp tenunteery sive ye enuf get.
20260424T083458Z-modal-ltx-s3-seed501-768x448	768x448	3	pass	1272.585	0.2887	0.9994	0.0163	763	186	Sketchapedia: Roman Colosseum Arena Floor Velarium Seating Materlats Annotated Section Diagram "3 Siaraim geometry ebaunt mak wakes or ret Ban! S. Lamp tanunutary stvauret tse wenn ghee.
20260424T083459Z-modal-ltx-s4-seed501-768x448	768x448	4	near_miss	1320.029	0.2873	0.9995	0.0131	763	169	Sketchapedia: Roman Colosseum Arena Floor Velarium Seating Materlats Annotated Section Diagram "3" Saraim gramme mi watever cr mast ie S Lop tuunutary svat tee wena aye.
20260424T083500Z-modal-ltx-s6-seed501-768x448	768x448	6	near_miss	1453.680	0.2871	0.9998	0.0056	763	172	Sketchapedia: Roman Colosseum ‘Arena Floor Velarium Seating Materiats Annotated Section Diagram “Sarin geoenetry eben ut won ve mast ‘ca S Losap unurtary svat ae weneiy ape
20260424T083502Z-modal-ltx-s8-seed501-768x448	768x448	8	near_miss	1568.754	0.3085	0.9999	0.0041	763	181	Sketchapedia: Roman Colosseum ‘Arena Floor Velarium Seating Materlats Annotated Section Diagram SP FRariin gevmetry ee cut ative or matt al S Loup tewnutary shout! be vemuatty ypaet
20260424T083503Z-modal-ltx-s2-seed501-896x512	896x512	2	near_miss	1484.595	0.0117	0.9993	0.0169	763	521	pe be! copula Arena Floor Vetcerivem “Tmodoory, ft and seni puxtenges crema sauon revanls during public avetuetemceay aumang systom sagas spactlars ond texanee coarealee Mp ten Seating Materiats Secinl cnn we encoding fo
20260424T083505Z-modal-ltx-s3-seed501-896x512	896x512	3	near_miss	1552.145	0.1004	0.9990	0.0222	763	632	Asstuctirad visuel page With Iabole, ciagrsme. and Ganse text for sttity ebactes Arena Floor Vetcerivem Trmedoor, it, and service pexsages cremlod saudi reveals during publ: spenuedcetiy auras estan shaded spectators and
20260424T083506Z-modal-ltx-s4-seed501-896x512	896x512	4	near_miss	1630.973	0.0166	0.9989	0.0226	763	665	Atructured viavel page wit labole, élagrsms, and danse text for tatily chacks. Arena Floor Votcerivam Trapdoor, it, and service paxenges crema’ suuden reves during puUl: spnRuehctalsy aering system shaded specofors and r
20260424T083508Z-modal-ltx-s6-seed501-896x512	896x512	6	near_miss	1797.785	0.0305	0.9989	0.0218	763	608	Astuctured vsvel page wilh labole, eagrame, and Ganse tet or tity coach Arena Floor Voksiuun Texoor, a, and serve patengos cod auddon raved dutiog pu spnsewerali¥ aug system shoded spectators and requied coordnalod rope 
20260424T083510Z-modal-ltx-s8-seed501-896x512	896x512	8	near_miss	1941.090	0.0334	0.9988	0.0218	763	541	Astiuctured Wovel pagal wit Inbole,clugroma, and dense fst fer salty ebacka Arena Floor Vokuinun Tipton, ta and src pasagos cated eedooroests uray pc spice ening eto ahaded specs end red corded ppm ban Seating, Materiats
20260424T083512Z-modal-ltx-s2-seed501-960x544	960x544	2	near_miss	1598.070	0.0530	0.9993	0.0173	763	604	A structured visual page with ixbata, diagrams. acid danse tat for stably checks: Arena Floor Vetarium Trandoors, it. nea serve passages Coulee sudden fevenls dre Puble LDsIdERUNCALIA GwNING Siem sHaoee spectalNs an requ
20260424T083513Z-modal-ltx-s3-seed501-960x544	960x544	3	near_miss	1703.016	0.0267	0.9988	0.0250	763	648	Actractured visual page wilh Iueeta, dlagrarns, ard danee tent for stabilly cheeks Arena Floor Veiarium Trandoocs, it, a service passages Crosiad'auddon reveals danres public oxxterekmctatie SwniNg Sytem shaded Spectator
20260424T083515Z-modal-ltx-s4-seed501-960x544	960x544	4	near_miss	1793.287	0.0161	0.9986	0.0257	763	539	Arena Floor Vetarium Trandoocs, it, a soevice passages Cosiad suddion reveals dare public spextsrekmctatia swniNg Syitam shaded spectators and requited cooxdnatnd rope hand Seating Materials Sncil andor was anceded ato h
20260424T083517Z-modal-ltx-s6-seed501-960x544	960x544	6	near_miss	1912.409	0.0175	0.9988	0.0207	763	613	A ctructured visual pope with Inbeta, diagrams, and danse twa! for stabilly checks Arena Floor Vetarium Trapdoors, its and service pesseges created suddon reveals dartey publi: epesfuretmctatia awning syulem shaded spect
20260424T083519Z-modal-ltx-s8-seed501-960x544	960x544	8	near_miss	2110.868	0.0134	0.9995	0.0130	763	579	A ctuctored visual page with lubsia, dlagrams, and dense test for staatity checks. Arena Floor Vetarium Trapdoor, is, and sorvice passsges Gated suddon reveals dantry public cpextiretinctatia swning syitam shaded spectat
20260424T083521Z-modal-ltx-s2-seed501-1024x576	1024x576	2	near_miss	1663.495	0.0403	0.9992	0.0175	763	674	Astructined viewal page with tabets, diagrams. and dense text for stubilty checks Arena Floor Veiarium Trandooes, lifts, anc Senne passages creates sudden revaninduting pubite-srataetctatiy euimy systom shades enetialars
20260424T083522Z-modal-ltx-s3-seed501-1024x576	1024x576	3	near_miss	1772.902	0.0228	0.9985	0.0262	763	616	Astructired visual page wth ladels, diagrams, and dense text for stubility checks. Arena Floor Velarium Trandocen, ft, and service pessages crouied sudden reveals pubite seadtackractatie mening sysiom shaded spevisters a
20260424T083524Z-modal-ltx-s4-seed501-1024x576	1024x576	4	near_miss	1869.124	0.1373	0.9984	0.0260	763	691	Aatructured visual page wlth isbets, diagrams, and denas text for stability checks. Arena Floor Velarium Tradoom, lite, and service passages cisuied sudden cevedia. during nubile sqadadractatia auuring system shaded speu
20260424T083526Z-modal-ltx-s6-seed501-1024x576	1024x576	6	near_miss	2083.308	0.0857	0.9989	0.0217	763	654	Aatruchited visual lape ladats, diagrams, and dense text for stability checks. Arena Floor Velarium Trandocan, its, ani! sutvice pecsages crawled vudden evanis;diueiro public soackacksactetie wuting sysinm shaded spectkt
20260424T083528Z-modal-ltx-s8-seed501-1024x576	1024x576	8	near_miss	2253.070	0.0193	0.9997	0.0116	763	669	Aatructured visual lape labels, diagrams, and dense text for stability checks. Arena Floor Velarium Franeinean, tts, ace! snndce miaronns oseuims vader eeveatiniats nubile sonckacksactstie eeing syskom shaded cpeLixters 
20260424T083530Z-modal-ltx-s2-seed501-1280x736	1280x736	2	near_miss	2352.801	0.5368	0.9993	0.0151	763	726	H . Sketchapedia: Roman Colosseum A structured visual page with labels, diagrams. ard dense text for stability checks Arena Floor Velarium Trapdoors, ifts, end service passages created sudden revests during public speder
20260424T083533Z-modal-ltx-s3-seed501-1280x736	1280x736	3	near_miss	2441.411	0.4694	0.9988	0.0239	763	575	H . Sketchapedia: Roman Colosseum A structured visual page with labels, diagrams, and dense text for stability checks Arena Floor Velarium Trapdoors, Irits, and service passages created sudden reveals during public speda
20260424T083535Z-modal-ltx-s4-seed501-1280x736	1280x736	4	near_miss	2602.105	0.4175	0.9986	0.0257	763	625	H . Sketchapedia: Roman Colosseum A structured visual page with labels, diagrams, and dense text for stability checks Arena Floor Velarium Trapdoors, ifts, and service passages created sudden reveets during public specis
20260424T083538Z-modal-ltx-s6-seed501-1280x736	1280x736	6	fail	3026.846	0.5015	0.9990	0.0191	763	659	H : Sketchapedia: Roman Colosseum A structured visual page with labels, diegrams, and dense text for stability checks. Arena Floor Velarium Trapdoors, Iifts, end service passages created sudden reveals during public spec
20260424T083541Z-modal-ltx-s8-seed501-1280x736	1280x736	8	fail	3262.384	0.4114	0.9991	0.0151	763	691	H : Sketchapedia: Roman Colosseum \ structured visual page With labels, diegrams, and dense text for stabllity checks Arena Floor Velarium Trapdoors, Ifts, and service passages created sudden reveets during public spedts
20260424T083544Z-modal-ltx-s2-seed502-768x448	768x448	2	pass	1228.100	0.2913	0.9993	0.0164	763	163	Sketchapedia: Roman Colosseum Arena Fioor Velirtun Seating Matoctats: Annotated Section Diagram 3 ge guomvery shew ok Yea ‘ae ouap Cenuitibery steer e venusstey ie
20260424T083545Z-modal-ltx-s3-seed502-768x448	768x448	3	pass	1262.439	0.2351	0.9990	0.0214	763	100	Sketchapedia: Roman Colosseum Arena Floor Velactumn Seating Matoclats: Annotated Section Diagram - :
20260424T083547Z-modal-ltx-s4-seed502-768x448	768x448	4	near_miss	1474.481	0.1980	0.9987	0.0225	763	140	Sketchapedia: Roman Colosseum Arena Floor Volactum Seating Matarlats: Annotated Section Diagram iE / jo 9. Lamp Cemetery stumeer te wey tet.
20260424T083548Z-modal-ltx-s6-seed502-768x448	768x448	6	near_miss	1452.809	0.1946	0.9986	0.0234	763	142	Sketchapedia: Roman Colosseum Avena Floor Velactum Seating Mataclals: Annotated Section Diagram be 9, Lamy Cenamatery srumveer te wmuantey ent
20260424T083550Z-modal-ltx-s8-seed502-768x448	768x448	8	near_miss	1574.550	0.2692	0.9987	0.0257	763	173	Sketchapedia: Roman Colosseum Asena Floor Velaclum Seating Matarlals: Annotated Section Diagram EEhrgroto gery enh eu waka crs Taman 9, Lewy Coumiteny stuneer ne wmuatey aut
20260424T083551Z-modal-ltx-s2-seed502-896x512	896x512	2	near_miss	1446.720	0.0167	0.9996	0.0122	763	624	A stucturad visuel page with laola, dtagrams and: cunse text fer cwality cence Arena Floor Vetariuam “Tmpduors, it, and soruce pessages cremd sutton revenis duting puke spateRduucanie awning satu shadkd spectanre end feg
20260424T083553Z-modal-ltx-s3-seed502-896x512	896x512	3	near_miss	1516.288	0.0182	0.9995	0.0159	763	640	A muctured viuel page with labels, lagrams, and oanse text fer ecadiity checks Arena Floor Votarium Tandoor, ita and seruice passages cresind suadon rovonis during pubie spefunedatie nening satum shadud spectators end re
20260424T083554Z-modal-ltx-s4-seed502-896x512	896x512	4	near_miss	1685.883	0.0160	0.9998	0.0100	763	627	A uctured visual page with labels, diagrams, and Ounse tert fer cudiity crack. Arena Floor Votasitem Tandoor, ita and sorace passages cresind suikon revanks during pubie serfummeLtanie neming salam shadud spectlnte end r
20260424T083556Z-modal-ltx-s6-seed502-896x512	896x512	6	near_miss	1848.131	0.0159	0.9998	0.0073	763	395	prise bes hon alent Ll nf roa Arena Floor Votasitm TReouporo Mi cenunvensvenmsunotieiaudeuaeosuecno Due encaemdestto urate donee aseAue Nese NODA Seating Materiats Annotated Section Diagram 1 Tent mut main raat across al
20260424T083558Z-modal-ltx-s8-seed502-896x512	896x512	8	near_miss	2046.935	0.1321	0.9999	0.0045	763	194	Sketchapedia: Roman Colosseum Arena Floor Vetarium Seating Materiats Annotated Section Diagram ae: rE ADH Lyuut & Treated es the cHnorital fst Pare. ppl S. Lonp boundwy shoukt be visuatly quest.
20260424T083600Z-modal-ltx-s2-seed502-960x544	960x544	2	near_miss	1602.293	0.0275	0.9993	0.0161	763	647	A structured vinual page ith Iseeia, diagrams. and Gane teat far stati checks. Arana Floor Yetarium Trapdoor, its aed suruce paasages CeuiaK sudden ravens duns pub sDeMuekCtatle GH Sstam shaded Specials and equIREG Coora
20260424T083601Z-modal-ltx-s3-seed502-960x544	960x544	3	near_miss	1626.178	0.0224	0.9988	0.0225	763	393	Arena Floor Vetarium Seating Materials Suita endarwas encodast info hs sociwcsa Uiengh Yerad, sageruins soning bumdne, hi trick. and concrete camiod both srwclure and mama Annotated Section Diagram E Ghogtale. anomaty sh
20260424T083603Z-modal-ltx-s4-seed502-960x544	960x544	4	near_miss	1717.567	0.0151	0.9986	0.0224	763	303	Arana Floor Vetactum Seating Materials Sct andecwns ancodad mio ns eaBEeA Ue Hered, sana Soul buodhdn, Hu ek Concrete conto bole clue and wana Annotated Section Diagram “Chast gucrsory shoul ck smntibia ar ravi PW AGM Wy
20260424T083605Z-modal-ltx-s6-seed502-960x544	960x544	6	near_miss	1940.108	0.1033	0.9988	0.0170	763	151	Arena Fleer Vetadsem Seating Materials Annotated Sestion Diagram “Chapiaine gucrory shou cat suntsbitn oral bce | Long boundary stauld be vanaity quiet
20260424T083607Z-modal-ltx-s8-seed502-960x544	960x544	8	near_miss	2109.056	0.0250	0.9988	0.0137	763	418	Arena Floor Yotadum Seating Materials Stam ehineniirennede ndbimeensmanvcmImngnernetel eImelse scfind bewwnANN AN TOON ARC UTNT TANNA uTALIMMNeN Annotated Sestion Diagram 1. Test runt remain recntio across al frames. sag
20260424T083609Z-modal-ltx-s2-seed502-1024x576	1024x576	2	near_miss	1750.803	0.0127	0.9988	0.0211	763	370	Astuchived views! page with fabels, dliegnans:, and danse text for stabiity checks. Arena Floor Velariam Seating Materials ‘Socmi enter was <ecaded inta the archHarkine toocmgh teed, Betianwenls cating RaBsRNay tut NC, s
20260424T083610Z-modal-ltx-s3-seed502-1024x576	1024x576	3	near_miss	1809.028	0.1859	0.9978	0.0321	763	466	A strostured views! page with labels, disgams. and ona text for atabiity cnacks Arena Floor Vetariam Seating Materials Social antec was sccodod tna the: archiackis thoinigh tmared, sauursins coating hamasinn, tik brick o
20260424T083612Z-modal-ltx-s4-seed502-1024x576	1024x576	4	near_miss	1864.869	0.1015	0.9973	0.0356	763	244	Sketchapedia: Roman Colosseum Arena Floor Velarian Seating Materials Annotated Section Diagram "2 biaapoin goanetry ste tet wativad 2 net eT efee Ley OLT. Wes Ne Hee KENOMIoa fet Imam acca 5S Leceip teannnctniy mthoadtt 
20260424T083614Z-modal-ltx-s6-seed502-1024x576	1024x576	6	near_miss	2102.804	0.1029	0.9972	0.0349	763	194	Sketchapedia: Roman Colosseum Arena Floor’ Volar Seating Matarials Annotated Section Diagram | eR aigfe OU 8s ARATE. Che canoatcar furek trae S Lererp tranrsncayy MiOGATl bet mersEly! tet He | }
20260424T083616Z-modal-ltx-s8-seed502-1024x576	1024x576	8	near_miss	2295.211	0.1115	0.9978	0.0299	763	201	| | Skétchapedia: Roman Colosseum | | Arena Floor. Veta | Seating Materials | | Annotated Section Deagram | 2 Di@péin gouniiiry souk Rot wut oF matt . 5 Loc tsetisctsny MdOUNtT Lae ypeEMY ete | | J
20260424T083619Z-modal-ltx-s2-seed502-1280x736	1280x736	2	near_miss	2230.967	0.5130	0.9994	0.0139	763	697	H . Sketchapedia: Roman Colosseum A structured visual page with labels, diagrams. and dense text for stability checks Arena Floor Velarium Trapdoors, its, and service passages created sudden reveets during public spedets
20260424T083621Z-modal-ltx-s3-seed502-1280x736	1280x736	3	near_miss	2424.395	0.6677	0.9990	0.0219	763	775	H . Sketchapedia: Roman Colosseum A structured visual page with labels, diagrams. and dense text for stability checks. Arena Floor Velarium Trapdoors, its, and service passages created sudden reveals during public spedze
20260424T083623Z-modal-ltx-s4-seed502-1280x736	1280x736	4	near_miss	2604.719	0.3760	0.9989	0.0240	763	621	H . Sketchapedia: Roman Colosseum A structured visual page with labels, diegrams. and dense text for stability checks Arena Floor Velarium Trapdoors, Its, and service passages created sudden reveals during public spediae
20260424T083626Z-modal-ltx-s6-seed502-1280x736	1280x736	6	near_miss	2960.336	0.5379	0.9992	0.0157	763	733	H . Sketchapedia: Roman Colosseum A structured visual page with labels, disgrams. and dense text for stability checks. Arena Floor Velarium Trapdoors, lifts, and service passages crested sudden reveals during public sped
20260424T083629Z-modal-ltx-s8-seed502-1280x736	1280x736	8	fail	3430.993	0.6520	0.9996	0.0088	763	827	H . Sketchapedia: Roman Colosseum Astructured visual page With labels, disgrams, and dense text for stability checks Arena Floor Velarium Trapdoors, lifts, and service passages crested sudden reveals during public spec\s
20260424T083632Z-modal-ltx-s2-seed503-768x448	768x448	2	pass	1219.274	0.2669	0.9996	0.0137	763	169	Sketchapedia: Roman Colosseum Arena Fioor Velarium Seating Matorlats: Annotated Section Diagram "EB growuatrysbertt ne wat or at ‘a S Lamp bewndary abut he wimusity aie,
20260424T083633Z-modal-ltx-s3-seed503-768x448	768x448	3	pass	1257.702	0.1819	0.9991	0.0217	763	131	Sketchapedia: Roman Colosseum Arena Fioor Velarium Seating Materials Annotated Section Diagram a ——— — sere SS § Lg tent set be nyt
20260424T083635Z-modal-ltx-s4-seed503-768x448	768x448	4	near_miss	1329.467	0.2445	0.9988	0.0237	763	175	Sketchapedia: Roman Colosseum Arena Floor Velarium Seating Matertats Annotated Section Diagram “Dharm gworasry okt et wetter ut b poor S Lamp tenmibery shouts he wanustry qual
20260424T083636Z-modal-ltx-s6-seed503-768x448	768x448	6	near_miss	1440.181	0.2391	0.9991	0.0190	763	173	Sketchapedia: Roman Colosseum Atena Floor Velarium Seating Materials Annotated Section Diagram “PGi gyerasry cheat ct wate et Byte! S. Lang tenmedary shovel he wiasity sisal
20260424T083637Z-modal-ltx-s8-seed503-768x448	768x448	8	near_miss	1525.872	0.2013	0.9996	0.0096	763	169	Sketchapedia: Roman Colosseum Arena Floor Velarium Seating Materials. Annotated Section Diagram “PG geerasty coud et wate at ad S. Lang temmdary shovel ho winasity wpsut
20260424T083639Z-modal-ltx-s2-seed503-896x512	896x512	2	near_miss	1541.398	0.0209	0.9996	0.0131	763	616	A suuchired viuel page with labels, agramne, and duase tert for stublity checks Arena Floor Vetierium, ‘Tandoor, it, and seruce passages creniad! sudan revends during public svnfuRdmeabie aunung 2st smadkd spacttere antl
20260424T083641Z-modal-ltx-s3-seed503-896x512	896x512	3	near_miss	1540.089	0.0149	0.9995	0.0168	763	665	Astuchired visuel page with label, diagrams, and danse text fer stnblity checks Arena Floor Votasium ‘apavor, lt, and sernce passages creuiad! sudan revadks during public spinfumiabie awning system shaded spectators and 
20260424T083642Z-modal-ltx-s4-seed503-896x512	896x512	4	near_miss	1627.216	0.1275	0.9997	0.0117	763	646	Asstuchired visuel page with label, diagrams, and danse text for stublity checks. Arena Floor Votasium Trapdoor, lit and service pazenges cresiad suldon reveals durng public spnfumiectabie awning system shaded specitore 
20260424T083644Z-modal-ltx-s6-seed503-896x512	896x512	6	near_miss	1721.767	0.0336	1.0000	0.0031	763	652	Assbuchired visoel page with label, diagrams, and dense text for stblity checks. Arena Floor Vetasium Trapdoor, ith and service patcages created sudon reveals durng public spavexiactabis awning system shaded spaciaore an
20260424T083645Z-modal-ltx-s8-seed503-896x512	896x512	8	near_miss	2016.516	0.0358	1.0000	0.0028	763	639	Assbuchired visoel page with label, diagrams, and dense text for stublity checks. Arena Floor Vetasium Trapdoor, ith and service patsages created suidon reveals durng public spavoriantabie awning system shaded spacitore 
20260424T083647Z-modal-ltx-s2-seed503-960x544	960x544	2	near_miss	1588.150	0.0394	0.9995	0.0146	763	596	Asstructired visual pega wlth txbsta, diagrams. and danse text far stably checks Arena Floor Vetarium Trendnars its. ana sorune pessages Craalad:suddon reves curs punk: sOsitaeaMctatle GurANG Kym shaded spactaors and yeK
20260424T083649Z-modal-ltx-s3-seed503-960x544	960x544	3	near_miss	1745.324	0.0202	0.9992	0.0211	763	611	Actructured visual page lth tsbste, dtegrams, and danse taut for stavslty checks. Arena Floor Vetaritum Trapdoors its, and service passages Geulad sudden ravens during publ spettuekmctatia awring syatam shadod spectators
20260424T083651Z-modal-ltx-s4-seed503-960x544	960x544	4	near_miss	1878.084	0.0226	0.9993	0.0202	763	609	Aciructured vteual page mln tsbete, dtagrams, and danse taut for staosity checks. Arena Floor Vetarium Trapdoor its, an sorvce peasages created suddon reveets during public soewtre&mctatio @wryng sytem shaded spectators 
20260424T083653Z-modal-ltx-s6-seed503-960x544	960x544	6	near_miss	1887.886	0.0189	0.9997	0.0131	763	660	Acstuctured visual page uiltn lubets, diagrams, and danse tau for stabdlty checks Arena Floor Vetarium Trapdoor, its, an sorvice passages created sudden reveats during pub: spedre&mctatia awning syatam shaded spectalors 
20260424T083655Z-modal-ltx-s8-seed503-960x544	960x544	8	near_miss	2134.652	0.0200	0.9999	0.0031	763	670	Astuctured vioual page wlth tbsts, diagram, and dense teut for stabdity checks. Arena Floor Vetaritum Trapdoor, ts, an sorvice passages created suddon reves during publi: sewrekmctatia @uring system shaded spectalors and
20260424T083657Z-modal-ltx-s2-seed503-1024x576	1024x576	2	near_miss	1651.555	0.0281	0.9990	0.0188	763	656	Asstructured visual page with faves, dingranrs. and denge text for statiity chacks, Arena Floor Velarium Trandoork, its, ae Seevion passages crenind sudden raventsdaing mute gapvaduactaitin NAIK Syso-staded spectator anu
20260424T083658Z-modal-ltx-s3-seed503-1024x576	1024x576	3	near_miss	1762.615	0.1645	0.9982	0.0289	763	143	Sketchapedia: Roman Colosseum Arena Floor Velarium Seating Materiats Annotated Section Diagram ga —— ECiagdin gorvatry soul! set watible er mal
20260424T083700Z-modal-ltx-s4-seed503-1024x576	1024x576	4	near_miss	1922.652	0.1706	0.9978	0.0320	763	183	Sketchapedia: Roman Colosseum A structured visuai page wilh (beds, dingranrs, and dense text for statiiiity chacks. Arena Floor Vetarium Seating Materiats Annotated Section Diagram
20260424T083702Z-modal-ltx-s6-seed503-1024x576	1024x576	6	near_miss	2098.300	0.1314	0.9981	0.0297	763	84	Sketchapedia: Roman Colosseum Arena eioor — Vetarium < Matertats 5 ea a Diagram i ae
